id,soil depth,x,y,Fuente,profundidad,values
13549,100,-70.95984366,-33.87428092,UChile,0-5 cm,1.020871254703375
13550,45,-70.94848195,-33.8738029,UChile,0-5 cm,0.7511375584173304
13551,120,-70.92965501,-33.87256632,UChile,0-5 cm,0.9899179961655205
13552,50,-70.70416639,-28.61722252,UChile,0-5 cm,1.5336063607893484
13553,120,-70.27472173,-28.92166627,UChile,0-5 cm,1.507809878336159
13554,60,-70.00333296,-27.95250034,UChile,0-5 cm,1.4222515201438948
13555,50,-70.26388868,-27.547222090000002,UChile,0-5 cm,1.4417335866359198
13556,60,-70.11499979,-27.83138857,UChile,0-5 cm,1.0865108665452403
13557,40,-70.25694437,-27.59361143,UChile,0-5 cm,1.2848578022197843
13558,80,-70.58333315,-27.3166667,UChile,0-5 cm,1.07775785921176
13559,80,-70.56666623,-27.3333337,UChile,0-5 cm,1.0368882602902187
13560,60,-70.44999971,-27.30000029,UChile,0-5 cm,1.2682741380880291
13562,3,-72.25779352,-35.14896091,UChile,0-5 cm,1.44
13564,20,-70.66166661,-33.14805545,UChile,0-5 cm,1.23
13565,20,-70.79388876,-33.14749968,UChile,0-5 cm,1.06
13566,20,-70.81222266,-33.27861119,UChile,0-5 cm,1.4066032038077714
13567,20,-70.82556191,-33.50333369,UChile,0-5 cm,1.39
13568,20,-70.82555545,-33.50333378,UChile,0-5 cm,1.27
13569,10,-69.70574416,-18.72767628,UChile,0-5 cm,1.14750714
13570,10,-69.66933838,-18.72257724,UChile,0-5 cm,1.456586039
13571,10,-69.6399534,-18.71244946,UChile,0-5 cm,1.385284625
13572,10,-69.82359826,-18.46560062,UChile,0-5 cm,1.603220793
13573,10,-69.83138604,-18.4701486,UChile,0-5 cm,1.700605166
13574,10,-69.8570038,-18.47953277,UChile,0-5 cm,1.314693855
13575,10,-69.3570538,-19.79925874,UChile,0-5 cm,1.759284901
13576,10,-69.27167839,-19.76498764,UChile,0-5 cm,1.740987546
13577,10,-69.20803515,-19.69653697,UChile,0-5 cm,1.689730347
13604,190,-73.061287,-40.521744,WoSIS,0-5 cm,0.6938895686968405
13605,104,-73.011459,-41.265144,WoSIS,0-5 cm,1.573136652358422
13606,200,-72.300217,-40.740971,WoSIS,0-5 cm,0.6330017525455759
13607,65,-72.80158199,-39.465817,WoSIS,0-5 cm,0.8646579436000603
13620,275,-71.500084,-31.81286,WoSIS,0-5 cm,1.406743569930747
13621,125,-71.3825,-30.674444,WoSIS,0-5 cm,1.554043408930001
13622,123,-71.259109,-30.233389,WoSIS,0-5 cm,1.556742494045965
13623,117,-71.481529,-30.275723,WoSIS,0-5 cm,1.522960559343711
13624,120,-71.529587,-31.572834,WoSIS,0-5 cm,1.5016579229542724
13625,140,-70.834168,-33.496666,WoSIS,0-5 cm,1.3428011906531272
13626,150,-71.336525,-35.104084,WoSIS,0-5 cm,1.4808437311020084
13627,250,-71.83139,-36.756111,WoSIS,0-5 cm,0.788664659371446
13628,165,-72.091698,-36.930473,WoSIS,0-5 cm,1.2070460299641794
13629,185,-72.328392,-36.621834,WoSIS,0-5 cm,1.631562477441317
13630,252,-71.314888,-35.611526,WoSIS,0-5 cm,0.9314385361864772
13631,170,-71.512222,-35.463612,WoSIS,0-5 cm,1.6272507604919195
13632,217,-72.205643,-40.774448,WoSIS,0-5 cm,1.766996503129573
13633,74,-72.22792801,-40.781223,WoSIS,0-5 cm,0.31337590710146673
13640,133,-71.28054559,-32.22325908,UChile,0-5 cm,1.3446911985702623
13641,125,-71.05070502,-32.14589264,UChile,0-5 cm,1.09470983122642
13642,115,-71.273033,-32.228237,UChile,0-5 cm,1.5256482047201114
13643,54,-70.34880724,-33.38949367,UChile,0-5 cm,1.1551837742308173
13644,145,-70.37441613,-33.40174896,UChile,0-5 cm,0.6270336087279237
13645,128,-70.32946394,-33.38726461,UChile,0-5 cm,1.3511877548775737
13646,200,-71.50147872,-39.34115185,UChile,0-5 cm,0.5937682304130864
13647,21,-71.5007962,-39.34218456,UChile,0-5 cm,0.737417703
13648,201,-71.5007962,-39.34218456,UChile,0-5 cm,0.6735911269706366
13649,200,-71.49998635,-39.34159836,UChile,0-5 cm,0.6779805652550612
13650,200,-71.49784158,-39.34359942,UChile,0-5 cm,0.688220325629205
13651,215,-71.49748832,-39.34345385,UChile,0-5 cm,0.7553557977448185
13652,200,-71.4980813,-39.3428375,UChile,0-5 cm,0.6405909680976289
13653,295,-71.49581572,-39.34633663,UChile,0-5 cm,0.6689832550380205
13654,140,-71.48011214,-39.35965469,UChile,0-5 cm,0.6090555435989392
13655,140,-71.47944936,-39.35929044,UChile,0-5 cm,0.10243941349947058
13656,328,-71.48562556,-39.35575316,UChile,0-5 cm,0.5937801424837044
13657,200,-71.49704979,-39.34482364,UChile,0-5 cm,0.734004354544929
13658,160,-71.47686936,-39.38249885,UChile,0-5 cm,0.6928915853530127
13659,170,-71.11032466,-35.37303667,UChile,0-5 cm,1.0080133691215654
13660,120,-71.04151732,-35.44308494,UChile,0-5 cm,0.7884491611835786
13661,49,-70.90852089,-35.5014878,UChile,0-5 cm,0.6388592850337754
13662,140,-70.93480191,-35.50465695,UChile,0-5 cm,0.5657112806292948
13663,145,-70.96432868,-35.4889173,UChile,0-5 cm,0.5871034845478088
13664,150,-72.38627249,-35.87128927,UChile,0-5 cm,0.9064907086707508
13665,160,-72.40271075,-35.86775233,UChile,0-5 cm,0.4738981130830881
13666,220,-72.39110886,-35.91291091,UChile,0-5 cm,0.8050984866598404
13667,170,-72.40721997,-35.82254197,UChile,0-5 cm,0.8589998330969832
13668,90,-70.39583332,-23.10500012,UChile,0-5 cm,1.4577542410831708
13669,90,-70.37388843,-23.11722267,UChile,0-5 cm,0.8534019217438998
13670,90,-70.37611131,-23.12416658,UChile,0-5 cm,1.59
13673,80,-70.56873054,-27.33684167,UChile,0-5 cm,1.010778323409535
13674,80,-70.53897779,-27.31936671,UChile,0-5 cm,1.3642178636561642
13675,80,-70.454,-27.29805,UChile,0-5 cm,1.3775397429283265
13680,40,-73.08333313,-38.98333365,UChile,0-5 cm,1.023761187164385
13681,40,-73.14999996,-38.99999977,UChile,0-5 cm,0.6975223743287702
13683,60,-70.72222204,-30.09027739,UChile,0-5 cm,1.3083648542015902
13684,60,-73.18861107,-40.66722216,UChile,0-5 cm,1.0039621749580914
13685,60,-72.35916616,-39.2691663,UChile,0-5 cm,0.7062892041177731
13686,40,-71.31500003,-35.61249969,UChile,0-5 cm,0.8731996040118796
13687,40,-71.31638937,-35.60777751,UChile,0-5 cm,0.8236007919762406
13688,40,-73.16472223,-40.67111102,UChile,0-5 cm,0.8331996040118795
13689,40,-73.16555496,-40.67055586,UChile,0-5 cm,0.4920009899703008
13690,40,-72.42888885,-39.54388884,UChile,0-5 cm,0.6915998020059396
13691,40,-72.42222254,-39.54027812,UChile,0-5 cm,0.5568003959881203
13692,15,-70.44651381,-25.01152745,CHLSOC,0-5 cm,2.04
13693,15,-70.4320194,-24.99983039,CHLSOC,0-5 cm,1.65
13694,15,-70.42503371,-25.00921931,CHLSOC,0-5 cm,1.66
13695,15,-70.4046308,-25.00808343,CHLSOC,0-5 cm,1.66
13696,15,-70.3927859,-25.01395286,CHLSOC,0-5 cm,1.88
13697,15,-70.38890042,-25.02239464,CHLSOC,0-5 cm,2.11
13698,15,-70.35853297,-25.01511676,CHLSOC,0-5 cm,2.38
13699,15,-70.31320266,-24.98844985,CHLSOC,0-5 cm,2.13
13700,15,-70.29854195,-25.02501651,CHLSOC,0-5 cm,2.13
13701,15,-70.31286341,-24.95565286,CHLSOC,0-5 cm,2.13
13702,15,-70.25511103,-25.04584176,CHLSOC,0-5 cm,2.01
13703,15,-69.6949639,-19.84967467,CHLSOC,0-5 cm,1.64
13704,15,-69.68908579,-19.78208376,CHLSOC,0-5 cm,1.96
13705,15,-69.6488723,-19.73955037,CHLSOC,0-5 cm,1.08
13706,15,-69.62622765,-19.69781069,CHLSOC,0-5 cm,1.39
13707,15,-69.60896629,-19.66592747,CHLSOC,0-5 cm,1.32
13708,15,-69.58180315,-19.64456982,CHLSOC,0-5 cm,1.25
13709,15,-69.55761639,-19.62719199,CHLSOC,0-5 cm,1.18
13710,15,-69.51027773,-19.59546954,CHLSOC,0-5 cm,1.64
13711,15,-69.48360322,-19.57204454,CHLSOC,0-5 cm,2.1
13712,15,-69.43323323,-19.5535248,CHLSOC,0-5 cm,1.8
13713,15,-69.39855318,-19.55582235,CHLSOC,0-5 cm,2.08
13714,15,-69.38126104,-19.52861676,CHLSOC,0-5 cm,2.08
13715,15,-69.90784449,-19.42493329,CHLSOC,0-5 cm,1.44
13716,15,-69.84091101,-19.3976861,CHLSOC,0-5 cm,1.28
13717,15,-69.89311109,-19.3464164,CHLSOC,0-5 cm,1.9
13718,15,-69.75468345,-18.8102191,CHLSOC,0-5 cm,1.7
13719,15,-69.7500885,-18.80358891,CHLSOC,0-5 cm,1.66
13720,15,-69.74465801,-18.80021355,CHLSOC,0-5 cm,1.31
13721,15,-69.71411689,-18.79059426,CHLSOC,0-5 cm,1.66
13722,15,-69.69735796,-18.78234684,CHLSOC,0-5 cm,1.72
13723,15,-70.0279329,-24.11672476,CHLSOC,0-5 cm,2.32
13725,71,-72.753559,-47.27948696,Otros,0-5 cm,1.1012292683932778
13727,36,-69.93986016,-24.3817738,Otros,0-5 cm,0.349475308005284
13728,69,-69.93980019,-24.38166489,Otros,0-5 cm,0.26039265914811455
13729,75,-69.93976044,-24.38148994,Otros,0-5 cm,0.22835506571339845
13730,73,-69.93972327,-24.38139625,Otros,0-5 cm,0.39775917102412967
13731,137,-69.93963416,-24.38121347,Otros,0-5 cm,0.3584351436669356
13757,20,-70.54872242,-26.10941696,UChile,0-5 cm,1.761597817
13758,30,-70.54913864,-26.11019429,UChile,0-5 cm,1.652145294483635
13759,30,-70.78897191,-26.95608367,UChile,0-5 cm,1.61006734
13760,110,-70.49736115,-27.78986102,UChile,0-5 cm,1.8088403524347985
13761,120,-70.82486159,-28.86461071,UChile,0-5 cm,1.7864330494187295
13762,60,-70.16919434,-29.75291673,UChile,0-5 cm,1.57163003511408
13763,130,-71.10969448,-29.7521669,UChile,0-5 cm,1.7954721989683364
13764,160,-70.3278556,-33.41369799,UChile,0-5 cm,0.9520019232831808
13767,50,-73.65295448,-41.88341046,UChile,0-5 cm,0.7257846820503892
13768,50,-73.65125325,-42.26104888,UChile,0-5 cm,0.6677762692328493
13769,50,-73.89651648,-42.01114345,UChile,0-5 cm,0.6611252870310304
13770,50,-73.6529433,-41.88368514,UChile,0-5 cm,0.6785240851329342
13771,50,-73.65093586,-42.26151195,UChile,0-5 cm,0.8683582187093594
13772,50,-73.89605203,-42.01122633,UChile,0-5 cm,0.94969609678082
13773,50,-73.65966731,-41.87479843,UChile,0-5 cm,0.4335135691110093
13774,50,-73.65422884,-42.26326879,UChile,0-5 cm,0.726834757281221
13775,50,-73.81562697,-42.0581587,UChile,0-5 cm,0.363863539391672
13776,50,-73.64590677,-41.87774311,UChile,0-5 cm,0.936393639210652
13777,50,-73.69383904,-42.25004564,UChile,0-5 cm,0.8606550242217459
13778,50,-73.81607354,-42.0578338,UChile,0-5 cm,0.5829962529071823
13785,20,-70.54903,-26.10939,Otros,0-5 cm,1.2110973935734812
13786,10,-70.5492,-26.11013,Otros,0-5 cm,1.3333229796024275
13787,10,-70.5492,-26.1102,Otros,0-5 cm,1.2205228676158664
13788,10,-70.54921,-26.11024,Otros,0-5 cm,1.1611444509458866
13789,40,-71.16557,-29.76114,Otros,0-5 cm,1.550328327448252
13790,40,-71.16732,-29.75639,Otros,0-5 cm,1.5618158675130307
13791,60,-71.16637,-29.7574,Otros,0-5 cm,1.4841304269674118
13792,60,-71.16611,-29.7583,Otros,0-5 cm,1.5228952631570891
13793,140,-71.06428,-32.95716,Otros,0-5 cm,1.299770661516339
13794,80,-71.06372,-32.95581,Otros,0-5 cm,1.163799085336843
13795,160,-71.06349,-32.95588,Otros,0-5 cm,0.6746333482639508
13796,360,-71.06373,-32.95609,Otros,0-5 cm,1.1775635969606892
13797,5,-73.3657996,-39.7226995,Otros,0-5 cm,0.48
13798,5,-73.339847700000007,-39.699519,Otros,0-5 cm,0.63
13799,5,-73.3108818,-39.6844606,Otros,0-5 cm,0.5
13800,5,-73.3079201,-39.683976,Otros,0-5 cm,0.37
13801,5,-73.3106201,-39.681799,Otros,0-5 cm,0.56
13802,5,-73.3375212,-39.6934313,Otros,0-5 cm,0.55
13803,5,-73.3394044,-39.6936835,Otros,0-5 cm,0.55
13804,5,-73.2845396,-40.055671,Otros,0-5 cm,0.4
13805,5,-73.2250335,-40.0699906,Otros,0-5 cm,0.51
13806,5,-73.2409866,-40.0788916,Otros,0-5 cm,0.55
13807,5,-73.246822,-40.0767999,Otros,0-5 cm,0.42
13808,5,-73.2695131,-40.062952,Otros,0-5 cm,0.53
13809,5,-73.2692547,-40.0625067,Otros,0-5 cm,0.51
13810,5,-73.2652152,-40.0664463,Otros,0-5 cm,0.55
13811,5,-73.2834677,-40.0497993,Otros,0-5 cm,0.45
13812,5,-73.2833835,-40.0480143,Otros,0-5 cm,0.62
13813,5,-73.2793163,-40.0512602,Otros,0-5 cm,0.5
13814,5,-73.2780507,-40.0512414,Otros,0-5 cm,0.68
13815,5,-73.1850724,-39.516858,Otros,0-5 cm,0.47
13816,5,-73.1947783,-39.5207301,Otros,0-5 cm,0.42
13817,5,-73.1932538,-39.5544026,Otros,0-5 cm,0.57
13818,5,-73.1979916,-39.5606658,Otros,0-5 cm,0.69
13819,5,-73.3283597,-39.6966062,Otros,0-5 cm,0.54
13820,5,-73.2802409,-39.69748,Otros,0-5 cm,0.45
13821,5,-73.2113261,-39.5730799,Otros,0-5 cm,0.56
13822,5,-73.2223304,-39.5816278,Otros,0-5 cm,0.55
13823,5,-73.2014372,-39.575522,Otros,0-5 cm,0.44
13824,5,-73.2054183,-39.5692228,Otros,0-5 cm,0.37
13825,5,-73.2190725,-39.5806319,Otros,0-5 cm,0.61
13826,5,-73.2382317,-39.5905012,Otros,0-5 cm,0.52
13827,5,-73.2698178,-39.6071303,Otros,0-5 cm,0.51
13828,5,-73.2757834,-39.6103363,Otros,0-5 cm,0.56
13829,5,-73.3126677,-39.8397916,Otros,0-5 cm,0.38
13830,5,-73.3604027,-39.8410348,Otros,0-5 cm,0.4
13831,5,-73.3570457,-39.8347798,Otros,0-5 cm,0.34
13832,5,-73.3824211,-39.8385601,Otros,0-5 cm,0.44
13833,5,-73.3763507,-39.7299921,Otros,0-5 cm,0.55
13834,5,-73.3754027,-39.7306095,Otros,0-5 cm,0.57
13835,5,-73.3956522,-39.7148091,Otros,0-5 cm,0.41
13836,5,-73.3484659,-39.7005339,Otros,0-5 cm,0.39
13837,5,-73.442231,-39.9058862,Otros,0-5 cm,0.61
13838,5,-73.4514608,-39.9048566,Otros,0-5 cm,0.65
13839,5,-73.4575801,-39.8714142,Otros,0-5 cm,0.63
13840,5,-73.4530617,-39.903896,Otros,0-5 cm,0.54
13841,5,-73.4698418,-39.9062899,Otros,0-5 cm,0.57
13842,5,-73.4528799,-39.9223717,Otros,0-5 cm,0.38
13843,5,-73.4608996,-39.9488127,Otros,0-5 cm,0.44
13844,5,-73.466729,-39.9530072,Otros,0-5 cm,0.43
13845,5,-73.4772502,-39.954191,Otros,0-5 cm,0.63
13846,5,-73.4887179,-39.9501518,Otros,0-5 cm,0.52
13847,5,-73.4575192,-39.9622457,Otros,0-5 cm,0.49
13848,5,-73.4526979,-39.973046600000004,Otros,0-5 cm,0.46
13849,5,-73.4394744,-39.9809056,Otros,0-5 cm,0.42
13850,5,-73.4393113,-39.9808673,Otros,0-5 cm,0.41
13851,5,-73.4033812,-40.0055315,Otros,0-5 cm,0.4
13852,5,-73.4170517,-39.9969622,Otros,0-5 cm,0.44
13853,5,-73.6289815,-39.9576347,Otros,0-5 cm,0.37
13854,5,-73.6591921,-39.9765205,Otros,0-5 cm,0.48
13855,5,-73.6733723,-39.9862697,Otros,0-5 cm,0.49
13856,5,-73.6767403,-40.0059577,Otros,0-5 cm,0.41
13857,5,-73.6671307,-40.0181453,Otros,0-5 cm,0.34
13858,5,-73.6361571,-39.9847836,Otros,0-5 cm,0.48
13859,5,-73.6306869,-39.9842326,Otros,0-5 cm,0.45
13860,5,-73.6560383,-39.9719252,Otros,0-5 cm,0.42
13861,5,-73.5934568,-39.9938501,Otros,0-5 cm,0.5
13862,5,-73.5791229,-40.0066847,Otros,0-5 cm,0.43
13863,5,-73.6523757,-39.9860995,Otros,0-5 cm,0.55
13864,5,-73.6475652,-39.9984043,Otros,0-5 cm,0.47
13865,5,-73.6366755,-39.9958172,Otros,0-5 cm,0.67
13866,5,-73.5734469,-40.1030858,Otros,0-5 cm,0.4
13867,5,-73.5762648,-40.1063548,Otros,0-5 cm,0.44
13868,5,-73.5676451,-40.0961042,Otros,0-5 cm,0.49
13869,5,-73.5815786,-40.069122,Otros,0-5 cm,0.5
13870,5,-73.5701127,-39.9674103,Otros,0-5 cm,0.62
13871,5,-73.5599253,-39.9774828,Otros,0-5 cm,0.55
13872,5,-73.5503285,-40.0126526,Otros,0-5 cm,0.59
13873,5,-73.5851626,-39.9944699,Otros,0-5 cm,0.7
13874,5,-73.5695028,-39.9927281,Otros,0-5 cm,0.39
13875,5,-73.6068633,-40.0528698,Otros,0-5 cm,0.48
13876,5,-73.6474073,-40.0212412,Otros,0-5 cm,0.48
13877,5,-73.6563296,-40.0621932,Otros,0-5 cm,0.34
13878,5,-73.6549801,-40.0682137,Otros,0-5 cm,0.51
13879,5,-73.1378168,-39.8286923,Otros,0-5 cm,0.64
13880,5,-73.1179754,-39.8372731,Otros,0-5 cm,0.46
13881,5,-73.5789744,-40.1627311,Otros,0-5 cm,0.57
13882,5,-73.5933123,-40.1610053,Otros,0-5 cm,0.47
13883,5,-73.6088492,-40.1609048,Otros,0-5 cm,0.57
13884,5,-73.2766249,-40.1240667,Otros,0-5 cm,0.41
13885,5,-73.3152153,-40.1072654,Otros,0-5 cm,0.5
13886,5,-73.3278886,-40.10335,Otros,0-5 cm,0.58
13887,5,-73.3524682,-40.0974681,Otros,0-5 cm,0.56
13888,5,-73.3805992,-39.7752883,Otros,0-5 cm,0.53
13889,5,-73.3005737,-39.7809009,Otros,0-5 cm,0.43
13890,5,-73.2628061,-39.7685392,Otros,0-5 cm,0.59
13891,5,-73.234356,-39.5771171,Otros,0-5 cm,0.62
13892,5,-73.2319649,-39.5717921,Otros,0-5 cm,0.53
13893,5,-73.2165916,-39.5597725,Otros,0-5 cm,0.64
13894,5,-73.1286697,-39.8454013,Otros,0-5 cm,0.67
13895,5,-73.1351061,-39.845532,Otros,0-5 cm,0.48
13896,5,-73.1292297,-39.8415634,Otros,0-5 cm,0.5
13897,5,-73.1353852,-39.8386715,Otros,0-5 cm,0.45
13902,160,-73.01384,-37.80905,Otros,0-5 cm,0.7896971599208624
13903,200,-73.01268,-37.8072,Otros,0-5 cm,0.5870069822297784
13904,200,-73.01353,-37.80765,Otros,0-5 cm,0.6672722100262135
13905,120,-73.01344,-37.80841,Otros,0-5 cm,0.663134040999509
13910,62,-70.8213056,-32.0758056,UChile,0-5 cm,1.3973078589473482
13911,75,-70.7059167,-32.225972,UChile,0-5 cm,0.9875284432252462
13912,70,-72.644606,-42.933248,UChile,0-5 cm,0.711028632
13913,70,-71.958708,-43.117888,UChile,0-5 cm,1.010180276
13914,70,-72.048847,-43.332211,UChile,0-5 cm,1.580805938
13915,70,-71.98314,-43.275336,UChile,0-5 cm,0.631283139
13916,70,-71.941421,-43.606002,UChile,0-5 cm,1.44369035
13917,70,-71.883738,-43.596286,UChile,0-5 cm,1.537645811
13918,70,-72.113058,-43.589734,UChile,0-5 cm,1.300530223
13919,70,-72.164201,-43.658029,UChile,0-5 cm,1.245917286
13920,70,-72.450669,-42.866309,UChile,0-5 cm,1.655673383
13921,70,-72.401393,-42.848333,UChile,0-5 cm,1.466383881
13922,270,-72.08072222,-37.44336111,UChile,0-5 cm,0.6154197148021461
13923,200,-72.20563889,-40.77466667,UChile,0-5 cm,0.7602661981029372
13924,160,-72.40536111,-40.71647222,UChile,0-5 cm,0.4671510504620869
13925,200,-72.76033333,-40.62438889,UChile,0-5 cm,0.45700151835690095
13926,160,-72.91622222,-40.80141667,UChile,0-5 cm,0.4430213985480102
13927,205,-71.7867945,-39.4368421,UChile,0-5 cm,0.4611918973382197
13928,130,-71.5408544,-39.4092625,UChile,0-5 cm,0.7845792305893687
13929,210,-71.4067299,-39.327826,UChile,0-5 cm,0.2764728997546338
13930,205,-71.5629679,-39.281371300000004,UChile,0-5 cm,0.48477968310791125
13931,125,-71.4705021,-39.0239003,UChile,0-5 cm,0.46579947333318433
13932,210,-72.40443,-35.82021,UChile,0-5 cm,1.0229524757586737
13933,70,-72.40233333,-35.82833333,UChile,0-5 cm,0.9126617163084632
13934,125,-72.40611111,-35.83555556,UChile,0-5 cm,1.1045978314272542
